cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
0,15220,6,201110,2,19.166666666666668,229.5,293.15333333333336,1758.92
0,17347,1,201109,3,1.0,216.0,228.96,228.96
0,15557,1,201111,1,20.0,219.0,473.65,473.65
0,15116,4,201111,1,11.25,162.0,338.1875,1352.75
7,12453,1,201107,5,43.0,473.0,707.0899999999999,707.0899999999999
0,16506,2,201111,1,1.5,21.0,45.150000000000006,90.30000000000001
7,13568,1,201106,6,44.0,70.0,192.85000000000005,192.85000000000005
0,13865,4,201110,2,7.5,51.0,125.38999999999999,501.55999999999995
0,15610,1,201110,2,6.0,66.0,112.46,112.46
7,13732,1,201111,1,33.0,498.0,491.86,491.86
3,16320,2,201106,6,28.0,366.0,519.2300000000001,1038.4600000000003
0,13349,1,201111,1,15.0,224.0,197.31999999999996,197.31999999999996
3,15944,1,201103,9,6.0,50.0,325.1,325.1
6,17730,13,201112,0,16.76923076923077,275.0769230769231,407.57538461538456,5298.48
7,13833,1,201107,5,29.0,118.0,384.7999999999999,384.7999999999999
2,12688,1,201108,4,171.0,3028.0,4873.810000000005,4873.810000000005
6,13488,13,201111,1,32.38461538461539,347.38461538461536,687.5699999999999,8938.41
3,14647,1,201105,7,30.0,95.0,243.21999999999994,243.21999999999994
0,17674,2,201109,3,13.5,336.0,275.52000000000004,551.0400000000001
0,12662,11,201112,0,19.818181818181817,183.9090909090909,319.18909090909096,3511.0800000000004
0,16918,5,201110,2,25.2,141.6,208.66799999999998,1043.34
6,13324,10,201111,1,7.5,520.5,712.1949999999999,7121.95
0,17430,2,201111,1,7.0,95.0,132.88,265.76
7,17649,1,201107,5,52.0,399.0,868.49,868.49
0,13258,3,201111,1,12.666666666666666,95.66666666666667,232.86,698.58
0,16249,5,201110,2,13.8,190.0,360.014,1800.0700000000002
0,18194,1,201109,3,5.0,448.0,896.0,896.0
7,16891,5,201112,0,40.6,56.6,161.93999999999997,809.6999999999998
0,18179,6,201111,1,15.0,226.66666666666666,298.8616666666667,1793.17
7,15067,3,201109,3,27.333333333333332,318.0,581.5866666666666,1744.7599999999998
0,17229,2,201109,3,23.5,92.5,159.38,318.76
3,12355,1,201105,7,13.0,240.0,459.4,459.4
0,16143,6,201112,0,19.5,153.16666666666666,404.1566666666667,2424.94
0,16924,3,201111,1,26.666666666666668,161.66666666666666,260.25,780.75
7,13425,3,201108,4,26.0,374.3333333333333,541.4033333333332,1624.2099999999996
0,13232,7,201111,1,29.428571428571427,110.85714285714286,193.85714285714286,1357.0
3,13144,1,201101,11,3.0,21.0,110.94999999999999,110.94999999999999
0,17905,4,201109,3,8.5,101.75,200.06,800.24
0,15399,3,201112,0,16.666666666666668,203.66666666666666,271.92333333333335,815.7700000000001
3,12878,2,201104,8,23.5,273.5,427.495,854.99
2,18082,1,201111,1,73.0,621.0,703.3699999999997,703.3699999999997
7,14934,2,201109,3,43.5,521.0,945.4700000000003,1890.9400000000005
0,15840,2,201110,2,13.5,198.0,177.78,355.56
0,17359,1,201111,1,15.0,161.0,127.85999999999999,127.85999999999999
0,16243,2,201111,1,25.5,55.0,204.54999999999995,409.0999999999999
0,17515,4,201111,1,21.75,60.75,159.755,639.02
0,13419,1,201110,2,16.0,275.0,221.05999999999995,221.05999999999995
7,13764,3,201109,3,69.0,309.6666666666667,506.25333333333333,1518.76
0,17892,3,201110,2,9.333333333333334,36.333333333333336,81.36666666666667,244.10000000000002
0,13577,4,201111,1,20.25,192.75,414.9,1659.6
0,14113,4,201112,0,7.75,160.75,351.73,1406.92
3,16583,1,201100,12,14.0,111.0,233.45000000000002,233.45000000000002
0,15134,8,201111,1,9.125,110.875,173.49875000000003,1387.9900000000002
0,18242,4,201109,3,19.5,254.25,558.1225,2232.49
0,17147,4,201111,1,20.25,220.5,428.6475,1714.59
0,17339,2,201109,3,4.5,76.0,121.68,243.36
0,15108,3,201107,5,19.0,163.33333333333334,386.4166666666667,1159.25
7,16409,5,201111,1,46.4,261.2,405.77599999999995,2028.8799999999997
3,15843,1,201102,10,8.0,27.0,118.95,118.95
3,13948,1,201100,12,3.0,40.0,101.99999999999999,101.99999999999999
0,16414,2,201111,1,3.5,13.5,63.125,126.25
7,13517,3,201110,2,47.0,456.3333333333333,709.4733333333334,2128.42
0,14522,4,201111,1,4.25,131.25,243.635,974.54
0,18169,1,201110,2,9.0,61.0,202.65000000000003,202.65000000000003
0,16515,5,201110,2,22.6,166.6,325.42599999999993,1627.1299999999997
3,15852,2,201106,6,11.0,24.0,80.355,160.71
3,17582,1,201104,8,29.0,123.0,175.27,175.27
7,17365,8,201111,1,58.375,595.625,599.5649999999999,4796.5199999999995
3,12547,2,201105,7,3.0,66.0,75.9,151.8
0,16362,4,201111,1,19.25,84.75,178.06749999999997,712.2699999999999
3,18138,1,201102,10,8.0,38.0,152.65,152.65
7,12508,2,201111,1,34.5,136.0,199.135,398.27
7,18125,4,201111,1,49.0,201.0,285.74749999999995,1142.9899999999998
0,17965,14,201111,1,23.5,111.14285714285714,187.32642857142855,2622.5699999999997
0,17398,3,201108,4,12.666666666666666,103.33333333333333,217.79333333333338,653.3800000000001
3,15869,2,201103,9,7.5,87.5,74.82,149.64
0,18221,5,201111,1,12.8,158.2,208.32199999999997,1041.61
0,18270,2,201111,1,5.0,49.0,122.44999999999999,244.89999999999998
0,18237,5,201112,0,12.2,124.4,197.42000000000002,987.1
0,16092,3,201108,4,16.666666666666668,201.33333333333334,262.62,787.86
0,16003,5,201111,1,20.6,237.0,547.0740000000002,2735.370000000001
0,16648,1,201110,2,19.0,281.0,290.65999999999997,290.65999999999997
3,12361,1,201102,10,9.0,90.0,174.89999999999998,174.89999999999998
0,15679,4,201111,1,27.5,292.5,195.31999999999996,781.2799999999999
0,12519,1,201110,2,17.0,180.0,286.84,286.84
3,15442,1,201104,8,2.0,120.0,594.0,594.0
0,13563,2,201109,3,24.5,104.5,388.765,777.53
2,12536,1,201110,2,251.0,2684.0,4163.980000000002,4163.980000000002
3,14586,1,201103,9,11.0,236.0,134.16,134.16
3,14573,8,201106,6,28.75,67.375,200.70874999999995,1605.6699999999996
0,16213,1,201109,3,6.0,48.0,159.0,159.0
3,17051,1,201105,7,43.0,184.0,247.14,247.14
0,16952,2,201108,4,8.0,46.0,83.805,167.61
0,17684,1,201110,2,15.0,145.0,239.41,239.41
0,16149,2,201112,0,9.0,154.0,140.26000000000002,280.52000000000004
0,18170,3,201111,1,12.666666666666666,136.33333333333334,326.7699999999999,980.3099999999998
0,12948,7,201111,1,16.571428571428573,154.28571428571428,294.99285714285713,2064.95
7,15334,3,201107,5,32.666666666666664,91.0,116.24,348.71999999999997
3,15235,12,201105,7,11.916666666666666,110.33333333333333,187.29250000000002,2247.51
0,15342,1,201108,4,23.0,277.0,392.5899999999999,392.5899999999999
7,14387,3,201111,1,46.666666666666664,273.0,590.1866666666666,1770.56
7,16574,1,201109,3,28.0,416.0,451.43999999999977,451.43999999999977
0,16871,6,201111,1,22.666666666666668,208.5,463.07333333333327,2778.4399999999996
7,14360,4,201111,1,29.5,287.75,532.0574999999999,2128.2299999999996
7,13527,7,201111,1,31.714285714285715,239.0,323.3942857142857,2263.7599999999998
3,17718,1,201104,8,6.0,83.0,139.35,139.35
7,15967,2,201111,1,42.0,105.5,209.41500000000002,418.83000000000004
0,17158,3,201111,1,22.333333333333332,259.3333333333333,422.3233333333333,1266.97
7,17787,4,201107,5,33.5,227.5,466.2975,1865.19
0,17266,3,201112,0,26.666666666666668,53.666666666666664,103.54666666666668,310.64000000000004
0,14910,3,201112,0,9.0,74.66666666666667,131.48999999999998,394.4699999999999
7,15727,7,201111,1,43.142857142857146,437.85714285714283,739.8514285714285,5178.96
3,15388,1,201103,9,10.0,88.0,140.54,140.54
0,13831,6,201111,1,12.333333333333334,124.16666666666667,367.16499999999996,2202.99
3,13684,1,201102,10,29.0,38.0,64.23,64.23
0,15269,1,201111,1,2.0,26.0,408.8,408.8
0,16272,1,201108,4,25.0,224.0,411.7000000000001,411.7000000000001
7,13116,1,201107,5,30.0,291.0,501.14000000000004,501.14000000000004
7,17354,1,201110,2,16.0,1006.0,1393.06,1393.06
0,18215,1,201109,3,13.0,118.0,299.34000000000003,299.34000000000003
0,15053,3,201112,0,23.666666666666668,328.6666666666667,232.59666666666666,697.79
0,14073,1,201111,1,12.0,128.0,139.54,139.54
7,17964,2,201111,1,52.0,150.5,235.85000000000002,471.70000000000005
3,15384,2,201106,6,20.5,298.0,321.2049999999999,642.4099999999999
7,14422,6,201112,0,37.0,484.3333333333333,710.6066666666669,4263.640000000001
0,14618,3,201111,1,5.333333333333333,88.0,184.48000000000002,553.44
0,14039,1,201111,1,6.0,92.0,152.2,152.2
7,16885,3,201111,1,33.666666666666664,61.333333333333336,157.17,471.51
3,17263,1,201105,7,23.0,36.0,63.440000000000005,63.440000000000005
0,15916,8,201111,1,19.25,94.5,190.14249999999998,1521.1399999999999
7,16271,4,201111,1,33.0,259.25,353.56,1414.24
3,13497,2,201103,9,9.0,79.5,160.525,321.05
3,15292,1,201105,7,25.0,56.0,180.93999999999997,180.93999999999997
7,17768,3,201112,0,35.0,395.3333333333333,757.7266666666668,2273.1800000000003
0,18149,3,201110,2,5.333333333333333,103.33333333333333,204.02666666666664,612.0799999999999
6,18118,26,201111,1,49.03846153846154,110.26923076923077,216.08730769230766,5618.2699999999995
0,15845,8,201111,1,17.25,240.75,463.97125,3711.77
0,17075,4,201111,1,18.5,72.25,203.44249999999997,813.7699999999999
3,12897,2,201105,7,2.0,55.0,108.25,216.5
0,12763,2,201107,5,9.0,158.0,247.04,494.08
2,14606,89,201112,0,29.719101123595507,69.06741573033707,132.64584269662922,11805.48
0,13828,1,201111,1,15.0,311.0,209.49000000000004,209.49000000000004
7,16491,1,201110,2,39.0,478.0,731.5,731.5
0,13603,1,201111,1,27.0,164.0,164.34,164.34
0,15806,3,201110,2,10.333333333333334,200.66666666666666,261.52666666666664,784.5799999999999
0,14233,4,201110,2,8.75,170.0,365.68,1462.72
7,12758,2,201108,4,48.5,1067.5,1395.795,2791.59
0,14894,1,201109,3,23.0,265.0,655.7499999999999,655.7499999999999
0,12362,10,201112,0,25.3,219.0,468.838,4688.38
3,13166,1,201103,9,41.0,216.0,417.19999999999993,417.19999999999993
0,15754,3,201110,2,9.333333333333334,66.33333333333333,152.85666666666665,458.56999999999994
0,13504,1,201110,2,22.0,178.0,295.93,295.93
3,15379,7,201106,6,27.571428571428573,328.42857142857144,521.3700000000001,3649.5900000000006
7,15889,2,201107,5,45.5,104.5,213.78499999999997,427.56999999999994
7,16025,1,201111,1,28.0,338.0,439.66,439.66
0,14703,1,201111,1,22.0,183.0,318.1699999999999,318.1699999999999
0,14424,1,201111,1,1.0,48.0,322.08,322.08
7,14121,4,201112,0,39.75,520.5,695.0374999999999,2780.1499999999996
7,13030,2,201111,1,49.5,197.0,399.73999999999995,799.4799999999999
3,12672,1,201101,11,10.0,78.0,225.9,225.9
7,15321,3,201109,3,31.666666666666668,393.6666666666667,916.1033333333336,2748.310000000001
7,12717,2,201107,5,26.5,251.0,415.49,830.98
7,13048,4,201111,1,34.0,309.5,458.9775,1835.91
7,13192,2,201109,3,31.5,297.5,455.97,911.94
7,14503,6,201112,0,27.333333333333332,334.0,590.5433333333334,3543.26
7,15275,1,201111,1,41.0,498.0,615.1399999999999,615.1399999999999
0,14829,4,201111,1,10.5,113.0,174.3875,697.55
0,13710,1,201111,1,8.0,176.0,180.48000000000002,180.48000000000002
0,16881,1,201110,2,1.0,600.0,432.0,432.0
0,12844,2,201111,1,26.0,62.5,162.98000000000002,325.96000000000004
0,16441,2,201110,2,12.0,86.5,190.6,381.2
0,14167,4,201110,2,13.0,37.5,143.71,574.84
2,16222,1,201101,11,137.0,365.0,846.7200000000007,846.7200000000007
0,14403,4,201108,4,3.5,128.25,356.5775,1426.31
6,16558,20,201112,0,23.0,268.85,416.92449999999997,8338.49
6,12720,25,201112,0,13.68,185.4,204.62920000000003,5115.7300000000005
7,12635,2,201109,3,49.5,581.0,754.5899999999997,1509.1799999999994
0,17047,3,201109,3,21.666666666666668,177.66666666666666,366.96666666666664,1100.8999999999999
3,12817,1,201103,9,3.0,52.0,126.03999999999999,126.03999999999999
0,18246,2,201111,1,2.0,83.0,298.05,596.1
0,15522,2,201111,1,28.5,286.5,199.42000000000002,398.84000000000003
0,12719,2,201112,0,17.5,179.0,268.775,537.55
3,13133,2,201103,9,3.5,16.0,54.9,109.8
0,17791,1,201111,1,10.0,46.0,106.1,106.1
0,13926,1,201111,1,11.0,104.0,223.85000000000002,223.85000000000002
3,13494,1,201102,10,18.0,162.0,316.26,316.26
0,14907,7,201112,0,23.428571428571427,241.28571428571428,498.22857142857146,3487.6000000000004
3,14453,1,201106,6,22.0,49.0,119.93000000000002,119.93000000000002
0,15883,2,201112,0,24.5,111.5,198.23999999999995,396.4799999999999
0,15313,1,201108,4,1.0,25.0,52.0,52.0
3,15083,1,201103,9,5.0,38.0,88.19999999999999,88.19999999999999
2,13081,11,201111,1,93.0909090909091,1738.090909090909,2569.9209090909085,28269.129999999994
3,12735,2,201101,11,20.5,181.5,344.7849999999999,689.5699999999998
3,16116,1,201105,7,33.0,246.0,592.8800000000001,592.8800000000001
6,14667,25,201111,1,22.8,215.28,369.1568,9228.92
3,18062,3,201106,6,9.0,132.0,240.17333333333337,720.5200000000001
6,13767,37,201112,0,9.91891891891892,197.59459459459458,464.5381081081081,17187.91
7,16563,1,201110,2,19.0,486.0,1077.74,1077.74
0,14466,7,201111,1,10.285714285714286,143.71428571428572,324.62857142857143,2272.4
0,13972,2,201109,3,7.5,93.5,95.12500000000001,190.25000000000003
7,17472,3,201106,6,60.333333333333336,154.0,236.76333333333332,710.29
3,16124,1,201101,11,11.0,48.0,249.0,249.0
7,17189,2,201108,4,30.5,113.5,192.2,384.4
0,15930,1,201110,2,21.0,139.0,426.63000000000017,426.63000000000017
0,14259,1,201107,5,5.0,68.0,120.0,120.0
3,16716,2,201103,9,1.0,60.0,450.6,901.2
3,15221,1,201100,12,5.0,43.0,403.25,403.25
3,13187,1,201101,11,37.0,95.0,236.01999999999995,236.01999999999995
0,14578,1,201112,0,24.0,240.0,168.63,168.63
3,12506,1,201104,8,23.0,23.0,73.50000000000003,73.50000000000003
0,14548,2,201107,5,2.0,128.0,326.4,652.8
0,14692,4,201107,5,17.0,66.25,147.8875,591.55
7,14565,4,201109,3,30.75,383.5,733.5675000000001,2934.2700000000004
3,14620,2,201105,7,13.0,107.0,206.39,412.78
6,17389,34,201112,0,6.205882352941177,223.52941176470588,933.6023529411766,31742.480000000003
6,14796,17,201112,0,66.52941176470588,353.4117647058824,468.1835294117647,7959.12
0,12481,10,201111,1,20.9,327.2,502.032,5020.32
7,16383,2,201109,3,51.0,237.5,334.18000000000006,668.3600000000001
0,12756,1,201109,3,4.0,144.0,112.08000000000001,112.08000000000001
0,15489,3,201111,1,16.666666666666668,202.66666666666666,378.09333333333325,1134.2799999999997
0,17870,12,201112,0,23.166666666666668,116.66666666666667,157.44999999999996,1889.3999999999996
2,16054,1,201107,5,70.0,380.0,783.8999999999999,783.8999999999999
7,13170,1,201111,1,32.0,147.0,116.01000000000002,116.01000000000002
3,18106,1,201101,11,39.0,128.0,430.6999999999999,430.6999999999999
7,17979,4,201111,1,36.0,97.75,183.60250000000002,734.4100000000001
0,14080,1,201111,1,4.0,48.0,45.599999999999994,45.599999999999994
0,12924,4,201109,3,7.0,119.75,230.5,922.0
0,17154,1,201109,3,23.0,490.0,329.34000000000003,329.34000000000003
0,17957,1,201110,2,30.0,275.0,110.71999999999998,110.71999999999998
3,16050,1,201106,6,10.0,278.0,137.9,137.9
0,15287,2,201111,1,10.0,216.5,243.34500000000003,486.69000000000005
0,15524,1,201111,1,1.0,4.0,440.0,440.0
0,18008,9,201109,3,3.3333333333333335,175.66666666666666,235.13222222222223,2116.19
0,14780,2,201110,2,13.5,155.0,223.83999999999995,447.6799999999999
6,13756,14,201112,0,10.071428571428571,226.0,367.0799999999999,5139.119999999999
3,13476,2,201106,6,28.0,207.5,550.36,1100.72
7,17131,5,201112,0,26.8,196.6,492.634,2463.17
0,15569,5,201108,4,6.2,133.2,275.14199999999994,1375.7099999999998
3,16037,3,201103,9,13.0,142.66666666666666,285.0066666666667,855.0200000000001
3,14920,2,201105,7,28.5,254.5,488.885,977.77
7,16919,11,201107,5,29.727272727272727,128.45454545454547,236.04090909090917,2596.4500000000007
0,12871,2,201109,3,5.5,100.0,190.32,380.64
3,12489,1,201101,11,14.0,103.0,298.93,298.93
0,16759,3,201112,0,14.0,203.0,263.2633333333334,789.7900000000001
0,16999,2,201111,1,11.5,147.0,242.41,484.82
0,12532,1,201111,1,15.0,151.0,313.83,313.83
7,15708,7,201110,2,40.714285714285715,180.57142857142858,477.9414285714286,3345.59
7,18079,4,201110,2,31.75,1858.0,912.9925000000003,3651.970000000001
3,12736,1,201101,11,3.0,168.0,144.0,144.0
3,13294,2,201106,6,27.0,226.5,436.87,873.74
0,14300,1,201111,1,3.0,32.0,43.2,43.2
0,13835,4,201111,1,13.75,110.5,208.64250000000004,834.5700000000002
0,16479,2,201111,1,17.5,51.0,150.41500000000002,300.83000000000004
2,17566,2,201112,0,76.0,259.0,450.6049999999999,901.2099999999998
0,16912,11,201111,1,9.090909090909092,92.45454545454545,231.9981818181818,2551.9799999999996
7,17530,10,201112,0,39.2,152.3,238.04099999999994,2380.4099999999994
0,15886,1,201110,2,12.0,147.0,181.09,181.09
3,12797,1,201100,12,8.0,78.0,166.18000000000004,166.18000000000004
0,16828,1,201108,4,7.0,58.0,113.5,113.5
3,13708,1,201103,9,50.0,305.0,294.87999999999994,294.87999999999994
7,15349,2,201107,5,36.0,163.5,236.90499999999994,473.8099999999999
3,13618,1,201106,6,13.0,246.0,177.34000000000003,177.34000000000003
0,15017,1,201111,1,20.0,63.0,125.58000000000003,125.58000000000003
0,12815,2,201107,5,22.5,187.0,431.7299999999999,863.4599999999998
0,16551,3,201109,3,10.666666666666666,323.3333333333333,307.3733333333334,922.1200000000001
3,15063,1,201105,7,5.0,56.0,370.79999999999995,370.79999999999995
0,14882,2,201111,1,5.5,79.0,294.85,589.7
0,17929,4,201111,1,1.25,27.0,210.75,843.0
3,13533,3,201106,6,25.333333333333332,68.0,90.26333333333334,270.79
3,14497,1,201102,10,29.0,235.0,475.3699999999999,475.3699999999999
0,16542,1,201110,2,5.0,46.0,119.62,119.62
0,13888,2,201108,4,20.0,129.0,302.81500000000005,605.6300000000001
0,14447,5,201111,1,14.0,114.2,232.64600000000002,1163.23
7,17105,2,201107,5,45.0,346.5,332.89,665.78
0,12977,1,201107,5,9.0,12.0,39.24,39.24
2,14286,3,201111,1,92.66666666666667,1438.0,1537.8366666666668,4613.51
0,15938,5,201108,4,3.6,48.0,80.91600000000001,404.58000000000004
7,12916,4,201107,5,26.25,277.75,746.0875,2984.35
0,16229,2,201109,3,23.5,159.0,505.2999999999999,1010.5999999999998
7,13448,6,201111,1,32.0,273.1666666666667,578.1033333333334,3468.62
0,15110,4,201111,1,8.75,61.5,249.02500000000003,996.1000000000001
0,13750,5,201110,2,4.8,103.2,329.45200000000006,1647.2600000000002
7,14146,4,201112,0,43.75,471.5,737.3925,2949.57
0,14129,5,201112,0,10.4,118.4,224.772,1123.86
3,16105,1,201104,8,13.0,330.0,336.96,336.96
2,13521,3,201112,0,145.0,244.33333333333334,364.12999999999994,1092.3899999999999
0,12697,3,201111,1,12.666666666666666,167.66666666666666,252.53000000000006,757.5900000000001
0,17844,1,201108,4,5.0,52.0,51.56,51.56
0,13886,1,201109,3,16.0,126.0,243.56000000000003,243.56000000000003
0,12912,5,201112,0,4.8,134.0,332.46000000000004,1662.3000000000002
7,12578,2,201111,1,56.0,591.0,1201.255,2402.51
7,12390,1,201109,3,31.0,350.0,504.84,504.84
0,12367,1,201112,0,10.0,172.0,150.9,150.9
0,16020,3,201111,1,15.333333333333334,162.33333333333334,283.67,851.0100000000001
3,17524,1,201100,12,6.0,90.0,145.0,145.0
0,15888,1,201109,3,8.0,51.0,135.6,135.6
0,14819,2,201110,2,6.5,54.5,136.035,272.07
0,15208,5,201112,0,8.4,63.2,174.024,870.12
2,16340,1,201108,4,153.0,501.0,549.0699999999998,549.0699999999998
7,13659,2,201105,7,52.0,447.0,786.6,1573.2
3,13856,3,201106,6,4.666666666666667,164.66666666666666,129.5,388.5
0,13617,3,201110,2,14.666666666666666,100.0,181.39333333333335,544.1800000000001
0,14862,2,201111,1,24.0,386.0,420.6,841.2
6,15249,13,201111,1,26.923076923076923,275.15384615384613,514.496923076923,6688.46
7,15544,9,201111,1,28.77777777777778,345.44444444444446,394.07888888888886,3546.7099999999996
7,13532,1,201111,1,66.0,129.0,210.30999999999983,210.30999999999983
3,14090,1,201101,11,1.0,72.0,76.32000000000001,76.32000000000001
7,13982,4,201110,2,27.5,283.75,467.31499999999994,1869.2599999999998
3,18074,1,201100,12,13.0,190.0,489.6,489.6
0,16621,4,201110,2,7.25,75.5,203.37,813.48
7,17537,2,201111,1,37.5,350.0,448.8100000000002,897.6200000000003
7,17252,2,201108,4,43.5,96.5,176.92999999999995,353.8599999999999
3,13270,1,201100,12,1.0,200.0,590.0,590.0
0,17038,1,201111,1,22.0,28.0,112.40000000000003,112.40000000000003
7,17085,5,201108,4,37.2,157.0,311.34000000000003,1556.7
3,15422,2,201101,11,3.0,19.0,48.85,97.7
0,15504,1,201109,3,13.0,33.0,52.83000000000001,52.83000000000001
0,13106,1,201107,5,1.0,18.0,76.5,76.5
3,13382,1,201103,9,15.0,131.0,222.99,222.99
0,13919,2,201110,2,12.5,223.5,169.15499999999997,338.30999999999995
0,15712,5,201111,1,10.6,97.2,214.47199999999998,1072.36
3,14957,1,201103,9,12.0,34.0,58.49000000000001,58.49000000000001
3,17176,1,201105,7,15.0,170.0,306.13,306.13
0,14139,1,201110,2,26.0,510.0,415.81999999999994,415.81999999999994
7,17159,3,201111,1,33.666666666666664,370.3333333333333,512.96,1538.88
7,13198,6,201111,1,37.5,441.1666666666667,565.0483333333334,3390.2900000000004
7,15858,5,201111,1,38.2,233.4,287.77000000000004,1438.8500000000001
0,15743,4,201111,1,22.0,54.0,196.11500000000004,784.4600000000002
7,15862,4,201112,0,36.75,146.25,208.21999999999997,832.8799999999999
0,14778,2,201108,4,17.5,153.0,365.43,730.86
0,14174,1,201111,1,26.0,94.0,134.46,134.46
7,12749,5,201112,0,39.6,294.0,808.1760000000002,4040.880000000001
0,16174,3,201108,4,7.666666666666667,217.0,336.5166666666667,1009.5500000000001
6,15144,17,201112,0,12.705882352941176,178.0,384.11999999999995,6530.039999999999
0,17640,1,201109,3,5.0,250.0,621.6600000000001,621.6600000000001
0,15847,2,201111,1,11.0,224.5,194.63499999999996,389.2699999999999
0,17618,3,201112,0,26.0,110.33333333333333,323.85999999999996,971.5799999999999
0,14188,6,201111,1,10.833333333333334,193.66666666666666,342.3933333333334,2054.36
0,15027,4,201111,1,8.75,141.25,266.53749999999997,1066.1499999999999
2,14769,8,201112,0,136.0,926.25,1332.8249999999998,10662.599999999999
0,14863,1,201111,1,11.0,132.0,266.76,266.76
0,14040,12,201110,2,19.583333333333332,129.5,301.24333333333334,3614.92
0,14210,6,201108,4,17.0,126.66666666666667,317.64,1905.84
3,16006,1,201105,7,8.0,84.0,101.39999999999999,101.39999999999999
7,17764,2,201110,2,37.5,197.5,409.40999999999997,818.8199999999999
0,17193,6,201110,2,5.0,206.66666666666666,280.46000000000004,1682.7600000000002
0,17043,4,201111,1,25.5,249.5,433.79499999999996,1735.1799999999998
2,17037,1,201109,3,75.0,656.0,1267.3199999999997,1267.3199999999997
3,17217,1,201104,8,9.0,24.0,113.5,113.5
2,14048,1,201102,10,84.0,280.0,386.32999999999987,386.32999999999987
0,18248,2,201108,4,23.5,255.5,402.01,804.02
7,13224,2,201110,2,53.5,757.5,1076.4750000000004,2152.9500000000007
0,15681,5,201111,1,7.8,111.2,189.272,946.36
3,12350,1,201102,10,16.0,196.0,294.40000000000003,294.40000000000003
2,16800,1,201111,1,164.0,540.0,1201.4900000000002,1201.4900000000002
0,13207,2,201111,1,4.0,65.0,125.13000000000002,250.26000000000005
0,13989,2,201110,2,20.5,656.5,633.04,1266.08
3,15813,2,201105,7,20.0,301.5,651.955,1303.91
0,17298,2,201108,4,15.0,193.5,249.21000000000004,498.4200000000001
7,13601,2,201110,2,49.5,274.0,346.65999999999997,693.3199999999999
7,12429,4,201111,1,23.5,384.5,847.1,3388.4
7,12462,2,201111,1,30.0,263.5,468.79499999999996,937.5899999999999
0,12781,2,201110,2,11.5,323.0,375.49,750.98
2,17107,6,201111,1,69.33333333333333,772.8333333333334,1754.2383333333335,10525.43
0,12430,1,201110,2,10.0,116.0,216.4,216.4
0,14976,6,201110,2,11.666666666666666,38.666666666666664,129.14333333333335,774.8600000000001
3,14022,1,201104,8,28.0,487.0,440.0,440.0
0,17838,5,201111,1,21.2,289.0,466.14,2330.7
6,16592,16,201112,0,13.4375,182.8125,256.07374999999996,4097.179999999999
3,13345,1,201102,10,19.0,140.0,339.5,339.5
3,16795,1,201100,12,66.0,239.0,414.88000000000005,414.88000000000005
3,18165,1,201106,6,10.0,254.0,302.46000000000004,302.46000000000004
6,17809,12,201111,1,5.0,168.08333333333334,445.49250000000006,5345.910000000001
0,13925,4,201109,3,9.25,81.75,154.16250000000002,616.6500000000001
3,15691,1,201104,8,2.0,72.0,136.8,136.8
0,16969,3,201110,2,14.0,272.0,216.80333333333328,650.4099999999999
0,16660,3,201111,1,5.0,150.33333333333334,270.15000000000003,810.45
3,14682,2,201106,6,1.0,40.0,26.0,52.0
3,12974,1,201105,7,8.0,24.0,144.8,144.8
0,12853,6,201107,5,12.666666666666666,131.33333333333334,317.35,1904.1000000000001
3,13751,1,201102,10,9.0,152.0,296.24999999999994,296.24999999999994
3,17367,1,201104,8,34.0,150.0,168.4,168.4
0,15366,2,201109,3,22.0,310.5,301.25500000000005,602.5100000000001
0,13194,1,201107,5,3.0,26.0,60.7,60.7
2,16110,3,201110,2,118.0,244.33333333333334,445.82666666666665,1337.48
7,17100,2,201111,1,32.5,400.0,485.87,971.74
7,13558,4,201112,0,43.75,86.0,151.265,605.06
3,14288,1,201105,7,16.0,188.0,426.6,426.6
0,13681,4,201111,1,14.25,90.0,206.9575,827.83
6,16011,16,201112,0,13.25,127.625,210.16937500000006,3362.710000000001
7,12626,9,201111,1,31.0,371.0,641.4099999999999,5772.689999999999
0,13950,4,201111,1,8.5,80.25,182.14,728.56
0,16794,10,201112,0,28.3,93.4,120.79900000000002,1207.9900000000002
3,16967,1,201106,6,21.0,333.0,319.0199999999999,319.0199999999999
0,15182,2,201107,5,14.5,126.5,311.42500000000007,622.8500000000001
2,16101,1,201109,3,74.0,754.0,1263.2,1263.2
0,14859,4,201111,1,14.5,167.75,338.43499999999995,1353.7399999999998
3,14046,1,201102,10,13.0,443.0,151.58999999999997,151.58999999999997
0,13739,1,201111,1,3.0,54.0,216.9,216.9
0,13118,5,201111,1,15.4,78.4,225.894,1129.47
0,13441,1,201109,3,13.0,204.0,296.64000000000004,296.64000000000004
3,16643,1,201104,8,27.0,269.0,487.51,487.51
7,13373,3,201110,2,52.666666666666664,550.3333333333334,1104.0833333333337,3312.250000000001
0,13242,3,201108,4,4.333333333333333,43.333333333333336,90.13333333333333,270.4
3,15607,1,201101,11,13.0,202.0,104.76,104.76
0,17503,2,201112,0,19.0,243.0,279.48,558.96
3,17551,1,201100,12,43.0,150.0,306.84,306.84
0,14021,3,201107,5,7.333333333333333,64.0,210.63333333333333,631.9
