Country,CustomerID,Description,InvoiceDate,InvoiceNo,Quantity,StockCode,UnitPrice
United Kingdom,customer18,I'M ON HOLIDAY METAL SIGN,2018-09-24,70061,12,21907,2.1
United Kingdom,customer18,EASTER TIN KEEPSAKE,2018-09-24,70061,6,22858,1.65
United Kingdom,customer18,WHITE HANGING HEART T-LIGHT HOLDER,2018-09-24,70061,6,85123A,2.55
United Kingdom,customer18,SILVER STARS TABLE DECORATION,2018-09-24,70061,1,23101,0.83
United Kingdom,customer18,PAPER BUNTING WHITE LACE,2018-09-24,70061,1,22087,2.95
United Kingdom,customer18,GREEN REGENCY TEACUP AND SAUCER,2018-09-24,70061,4,22697,2.95
United Kingdom,customer18,12 PENCILS SMALL TUBE RED RETROSPOT,2018-09-24,70061,1,20975,1.28
United Kingdom,customer18,RIBBON REEL CHRISTMAS PRESENT ,2018-09-24,70061,1,22737,1.65
United Kingdom,customer18,CHRISTMAS CRAFT LITTLE FRIENDS,2018-09-24,70061,3,22144,2.1
United Kingdom,customer18,ASSORTED COLOUR BIRD ORNAMENT,2018-09-24,70061,1,84879,1.69
United Kingdom,customer18,BATHROOM HOOK,2018-09-24,70061,3,23417,1.65
United Kingdom,customer18,POLKA DOT RAFFIA FOOD COVER,2018-09-24,70061,16,21469,3.75
United Kingdom,customer18,GREY HEART HOT WATER BOTTLE,2018-09-24,70061,24,22113,3.75
United Kingdom,customer18,MAGIC DRAWING SLATE SPACEBOY ,2018-09-24,70061,1,22534,0.42
United Kingdom,customer18,MAKE YOUR OWN FLOWERPOWER CARD KIT,2018-09-24,70061,12,22743,2.95
United Kingdom,customer18,RED RETROSPOT SHOPPER BAG,2018-09-24,70061,1,20718,2.51
United Kingdom,customer18,LARGE CAKE STAND  HANGING STRAWBERY,2018-09-24,70061,1,22061,9.95
United Kingdom,customer18,ALARM CLOCK BAKELIKE IVORY,2018-09-24,70061,4,22730,3.75
United Kingdom,customer18,LUNCH BAG PINK POLKADOT,2018-09-24,70061,24,22384,1.65
United Kingdom,customer22,ROSE DU SUD COSMETICS BAG,2018-04-05,70062,324,21000,3.36
United Kingdom,customer22,CALENDAR PAPER CUT DESIGN,2018-04-05,70062,4,22904,2.95
United Kingdom,customer22, SET 2 TEA TOWELS I LOVE LONDON ,2018-04-05,70062,1,22900,2.95
United Kingdom,customer22,SET OF 6 T-LIGHTS WEDDING CAKE ,2018-04-05,70062,1,22806,2.95
United Kingdom,customer22,SKULL SHOULDER BAG,2018-04-05,70062,4,21934,1.65
United Kingdom,customer2,HOT WATER BOTTLE BABUSHKA ,2018-04-15,70063,96,22837,4.25
United Kingdom,customer2,PLACE SETTING WHITE HEART,2018-04-15,70063,12,22151,0.42
United Kingdom,customer2,T-LIGHT GLASS FLUTED ANTIQUE,2018-04-15,70063,12,22791,1.25
United Kingdom,customer2,SILVER FABRIC MIRROR,2018-04-15,70063,8,20868,1.25
United Kingdom,customer2,12 PENCILS SMALL TUBE SKULL,2018-04-15,70063,1,20974,0.65
United Kingdom,customer2,CARDHOLDER HOLLY WREATH METAL,2018-04-15,70063,1,22592,3.75
United Kingdom,customer2,HERB MARKER PARSLEY,2018-04-15,70063,4,22918,0.65
United Kingdom,customer2,WHITE HANGING HEART T-LIGHT HOLDER,2018-04-15,70063,1,85123A,2.55
United Kingdom,customer2,BLUE POT PLANT CANDLE ,2018-04-15,70063,17,20931,7.62
United Kingdom,customer2,ASSORTED COLOUR BIRD ORNAMENT,2018-04-15,70063,8,84879,1.69
United Kingdom,customer2,BLACK LOVE BIRD CANDLE,2018-04-15,70063,48,85169B,1.25
United Kingdom,customer2,SET 12 COLOUR PENCILS SPACEBOY ,2018-04-15,70063,1,23367,0.65
United Kingdom,customer2,PAPER BUNTING COLOURED LACE,2018-04-15,70063,1,22088,2.95
United Kingdom,customer2,FRENCH BLUE METAL DOOR SIGN 7,2018-04-15,70063,12,22682,2.51
United Kingdom,customer2,3D VINTAGE CHRISTMAS STICKERS ,2018-04-15,70063,12,22732,1.25
United Kingdom,customer13,LUNCH BAG VINTAGE LEAF DESIGN,2018-11-17,70064,12,23208,1.65
United Kingdom,customer13,CARD CIRCUS PARADE,2018-11-17,70064,6,22716,0.42
United Kingdom,customer13,HANGING JAM JAR T-LIGHT HOLDER,2018-11-17,70064,6,71459,1.69
United Kingdom,customer13,12 IVORY ROSE PEG PLACE SETTINGS,2018-11-17,70064,12,21447,2.51
United Kingdom,customer13,PARISIENNE JEWELLERY DRAWER ,2018-11-17,70064,2,23118,7.5
United Kingdom,customer13,SET OF 12 FAIRY CAKE BAKING CASES,2018-11-17,70064,12,23293,0.72
United Kingdom,customer13,TEA TIME OVEN GLOVE,2018-11-17,70064,24,47559B,2.51
United Kingdom,customer13,PACK OF 20 NAPKINS PANTRY DESIGN,2018-11-17,70064,7,22907,0.85
United Kingdom,customer13,PARTY INVITES WOODLAND,2018-11-17,70064,2,21058,0.85
United Kingdom,customer13,CANDY HEART HANGING DECORATION,2018-11-17,70064,12,35923,2.51
United Kingdom,customer13,PICTURE DOMINOES,2018-11-17,70064,3,22549,1.45
United Kingdom,customer13,MAKE YOUR OWN MONSOON CARD KIT,2018-11-17,70064,3,22744,2.95
United Kingdom,customer13,JUMBO BAG SCANDINAVIAN PAISLEY,2018-11-17,70064,8,21928,1.95
United Kingdom,customer13,RABBIT  DESIGN  COTTON TOTE BAG,2018-11-17,70064,2,21580,2.25
United Kingdom,customer13,JUMBO STORAGE BAG SUKI,2018-11-17,70064,3,21931,1.95
United Kingdom,customer13,SET 12 RETRO WHITE CHALK STICKS,2018-11-17,70064,1,21916,0.42
United Kingdom,customer13,SET OF 36 TEATIME PAPER DOILIES,2018-11-17,70064,2,84987,1.45
United Kingdom,customer13,FULL ENGLISH BREAKFAST PLATE,2018-11-17,70064,8,22109,3.75
United Kingdom,customer13,EASTER DECORATION NATURAL CHICK,2018-11-17,70064,3,22265,1.28
United Kingdom,customer13,WOOD 2 DRAWER CABINET WHITE FINISH,2018-11-17,70064,4,82483,4.95
United Kingdom,customer13,STRAWBERRY HONEYCOMB  GARLAND ,2018-11-17,70064,1,21206,1.65
United Kingdom,customer13,WRAP CHRISTMAS VILLAGE,2018-11-17,70064,4,22959,0.42
United Kingdom,customer13,WHITE WICKER STAR ,2018-11-17,70064,1,23323,2.1
United Kingdom,customer13,BEADED CRYSTAL HEART GREEN ON STICK,2018-11-17,70064,1,85131B,0.85
United Kingdom,customer13,RED VICTORIAN FABRIC OVAL BOX,2018-11-17,70064,1,35095B,0.84
United Kingdom,customer13,VICTORIAN SEWING KIT,2018-11-17,70064,2,85178,2.51
United Kingdom,customer13,CHRISTMAS GINGHAM STAR,2018-11-17,70064,12,22593,0.85
United Kingdom,customer13,6 GIFT TAGS VINTAGE CHRISTMAS ,2018-11-17,70064,4,23353,0.83
United Kingdom,customer13,ALARM CLOCK BAKELIKE GREEN,2018-11-17,70064,12,22726,3.75
United Kingdom,customer13,SET 3 PAPER VINTAGE CHICK PAPER EGG,2018-11-17,70064,1,22957,2.55
United Kingdom,customer13,LOVE HEART SOCK HANGER,2018-11-17,70064,1,22136,1.65
United Kingdom,customer13,ZINC HEART FLOWER T-LIGHT HOLDER,2018-11-17,70064,1,23088,2.46
United Kingdom,customer13,DOORMAT RED RETROSPOT,2018-11-17,70064,18,20685,7.95
United Kingdom,customer13,CHRISTMAS CRAFT LITTLE FRIENDS,2018-11-17,70064,3,22144,2.1
United Kingdom,customer13,LARGE CIRCULAR MIRROR MOBILE,2018-11-17,70064,2,75049L,2.51
United Kingdom,customer13,HOT WATER BOTTLE I AM SO POORLY,2018-11-17,70064,48,22835,4.65
United Kingdom,customer13,ASSORTED COLOURS SILK FAN,2018-11-17,70064,12,15036,0.75
United Kingdom,customer13,WRAP MAGIC FOREST ,2018-11-17,70064,1,23548,0.42
United Kingdom,customer13,WATERING CAN GARDEN MARKER,2018-11-17,70064,1,22477,2.51
United Kingdom,customer13,SET OF 36 PAISLEY FLOWER DOILIES,2018-11-17,70064,1,21974,2.98
United Kingdom,customer13,LUNCH BAG VINTAGE LEAF DESIGN,2018-11-17,70064,4,23208,1.65
United Kingdom,customer13,RED RETROSPOT SMALL MILK JUG,2018-11-17,70064,2,21535,2.55
United Kingdom,customer13,RED RETROSPOT CHARLOTTE BAG,2018-11-17,70064,3,20724,1.66
United Kingdom,customer13,JUMBO BAG PINK POLKADOT,2018-11-17,70064,6,22386,1.95
United Kingdom,customer13,VINTAGE DONKEY TAIL GAME ,2018-11-17,70064,6,23229,3.39
United Kingdom,customer13,3 TIER CAKE TIN RED AND CREAM,2018-11-17,70064,5,22838,14.95
United Kingdom,customer13,PLASTERS IN TIN SPACEBOY,2018-11-17,70064,1,22551,1.65
United Kingdom,customer13,LUNCH BAG PINK POLKADOT,2018-11-17,70064,6,22384,1.65
United Kingdom,customer13,WHITE WICKER STAR ,2018-11-17,70064,1,23323,2.1
United Kingdom,customer13,LARGE WHITE HEART OF WICKER,2018-11-17,70064,1,23322,2.95
United Kingdom,customer13,ABSTRACT CIRCLES POCKET BOOK,2018-11-17,70064,12,20758,0.85
United Kingdom,customer13,ENGLISH ROSE NOTEBOOK A6 SIZE,2018-11-17,70064,2,84535A,0.65
United Kingdom,customer13,RED HANGING HEART T-LIGHT HOLDER,2018-11-17,70064,4,21733,2.55
United Kingdom,customer13,BUNNY EGG BOX,2018-11-17,70064,3,85200,1.25
United Kingdom,customer13,TRIPLE HOOK ANTIQUE IVORY ROSE,2018-11-17,70064,12,23146,3.29
United Kingdom,customer13,LA PALMIERA TILE HOOK,2018-11-17,70064,1,84927D,4.21
United Kingdom,customer13,IVORY REFECTORY CLOCK,2018-11-17,70064,24,23315,9.95
United Kingdom,customer13,YELLOW COAT RACK PARIS FASHION,2018-11-17,70064,4,22912,4.95
United Kingdom,customer13,PACK OF 12 TRADITIONAL CRAYONS,2018-11-17,70064,10,22489,0.42
United Kingdom,customer13,VINTAGE HEADS AND TAILS CARD GAME ,2018-11-17,70064,1,21791,1.25
United Kingdom,customer13,SET OF 16 VINTAGE ROSE CUTLERY,2018-11-17,70064,24,84968A,12.75
United Kingdom,customer19,PINK DOG BOWL,2018-02-01,70065,4,22701,2.95
United Kingdom,customer19,UNION JACK FLAG PASSPORT COVER ,2018-02-01,70065,6,21864,1.69
United Kingdom,customer19,PACK OF 12 PINK POLKADOT TISSUES,2018-02-01,70065,3,21986,0.29
United Kingdom,customer19,RED  EGG  SPOON,2018-02-01,70065,1,21402,0.85
United Kingdom,customer19,VINTAGE CREAM CAT FOOD CONTAINER,2018-02-01,70065,10,22845,6.35
United Kingdom,customer19,OVERNIGHT BAG VINTAGE ROSE PAISLEY,2018-02-01,70065,4,22278,4.95
United Kingdom,customer19,JUMBO BAG PINK VINTAGE PAISLEY,2018-02-01,70065,4,21929,1.95
United Kingdom,customer19,CHILDRENS TOY COOKING UTENSIL SET,2018-02-01,70065,2,23348,4.13
United Kingdom,customer19,60 CAKE CASES VINTAGE CHRISTMAS,2018-02-01,70065,1,22952,0.55
United Kingdom,customer19,SET 20 NAPKINS FAIRY CAKES DESIGN ,2018-02-01,70065,8,22851,0.85
United Kingdom,customer19,SET OF 4 SANTA PLACE SETTINGS,2018-02-01,70065,1,23267,1.25
United Kingdom,customer19,HAND WARMER UNION JACK,2018-02-01,70065,1,22633,1.85
United Kingdom,customer19,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2018-02-01,70065,1,85062,1.65
United Kingdom,customer19,WRAP PAISLEY PARK ,2018-02-01,70065,5,23546,0.42
United Kingdom,customer19,SET OF 12  VINTAGE POSTCARD SET,2018-02-01,70065,3,85015,2.51
United Kingdom,customer19,PLAYING CARDS VINTAGE DOILEY ,2018-02-01,70065,1,23502,1.25
United Kingdom,customer19,PINK 3 PIECE POLKADOT CUTLERY SET,2018-02-01,70065,6,84997D,3.75
United Kingdom,customer8,DOLLY GIRL LUNCH BOX,2018-02-03,70066,4,22630,1.95
United Kingdom,customer8,WOODLAND PARTY BAG + STICKER SET,2018-02-03,70066,1,22331,3.36
United Kingdom,customer8,CHRISTMAS STAR WISH LIST CHALKBOARD,2018-02-03,70066,2,22596,1.25
United Kingdom,customer8,NATURAL SLATE CHALKBOARD LARGE ,2018-02-03,70066,1,22456,10.17
United Kingdom,customer8,CHILDREN'S APRON DOLLY GIRL ,2018-02-03,70066,10,22899,2.1
United Kingdom,customer8,JUMBO SHOPPER VINTAGE RED PAISLEY,2018-02-03,70066,12,22411,1.95
United Kingdom,customer8,FELT EGG COSY CHICKEN,2018-02-03,70066,2,22262,0.85
United Kingdom,customer8,PACK OF 12 COLOURED PENCILS,2018-02-03,70066,4,22491,0.85
United Kingdom,customer8,MAN FLU METAL SIGN,2018-02-03,70066,6,21903,4.21
United Kingdom,customer8,ROUND CAKE TIN VINTAGE RED,2018-02-03,70066,1,22840,7.95
United Kingdom,customer8,CHRISTMAS TABLE CANDLE SILVER SPIKE,2018-02-03,70066,18,23271,0.83
United Kingdom,customer8,GIN AND TONIC MUG,2018-02-03,70066,24,21874,1.25
United Kingdom,customer8,CAMOUFLAGE DESIGN TEDDY,2018-02-03,70066,2,84508A,2.55
United Kingdom,customer8,PACK OF 12 LONDON TISSUES ,2018-02-03,70066,2,22616,0.29
United Kingdom,customer8,LIPSTICK PEN RED,2018-02-03,70066,36,22419,0.85
United Kingdom,customer8,STRAWBERRY CERAMIC TRINKET BOX,2018-02-03,70066,2,21232,1.25
United Kingdom,customer8,GLITTER HANGING BUTTERFLY STRING,2018-02-03,70066,2,20829,2.1
United Kingdom,customer8,SET OF 60 PANTRY DESIGN CAKE CASES ,2018-02-03,70066,8,23307,0.55
United Kingdom,customer8,SMALL POPCORN HOLDER,2018-02-03,70066,2,22197,0.72
United Kingdom,customer8,PACK OF 6 BIRDY GIFT TAGS,2018-02-03,70066,6,22585,1.25
United Kingdom,customer8,TROPICAL PASSPORT COVER ,2018-02-03,70066,2,20619,4.21
United Kingdom,customer8,HEARTS GIFT TAPE,2018-02-03,70066,10,21879,1.66
United Kingdom,customer8,STRAWBERRY CERAMIC TRINKET BOX,2018-02-03,70066,1,21232,1.25
United Kingdom,customer8,JAZZ HEARTS ADDRESS BOOK,2018-02-03,70066,2,20996,0.84
United Kingdom,customer9,SPACEBOY MINI BACKPACK,2018-08-10,70067,12,23389,4.15
United Kingdom,customer9,COLOUR GLASS T-LIGHT HOLDER HANGING,2018-08-10,70067,1,84755,0.65
United Kingdom,customer9,METAL SIGN EMPIRE TEA,2018-08-10,70067,6,22115,2.95
United Kingdom,customer9,RED TOADSTOOL LED NIGHT LIGHT,2018-08-10,70067,24,21731,1.65
United Kingdom,customer9,HOME BUILDING BLOCK WORD,2018-08-10,70067,12,21754,5.95
United Kingdom,customer9,FUNKY WASHING UP GLOVES ASSORTED,2018-08-10,70067,28,20751,2.1
United Kingdom,customer9,PARISIENNE JEWELLERY DRAWER ,2018-08-10,70067,1,23118,7.5
United Kingdom,customer9,"TUMBLER, BAROQUE",2018-08-10,70067,6,79030D,12.72
United Kingdom,customer9,6 GIFT TAGS VINTAGE CHRISTMAS ,2018-08-10,70067,1,23353,0.83
United Kingdom,customer9,ABC TREASURE BOOK BOX ,2018-08-10,70067,1,23176,2.25
United Kingdom,customer9,I'M ON HOLIDAY METAL SIGN,2018-08-10,70067,10,21907,2.1
United Kingdom,customer9,JUMBO BAG WOODLAND ANIMALS,2018-08-10,70067,2,20712,1.95
United Kingdom,customer9,JUMBO STORAGE BAG SKULLS,2018-08-10,70067,1,21930,1.95
United Kingdom,customer9,EMBROIDERED RIBBON REEL SOPHIE  ,2018-08-10,70067,1,23516,3.75
United Kingdom,customer9,HOT BATHS SOAP HOLDER,2018-08-10,70067,6,84849D,1.69
United Kingdom,customer9,SQUARECUSHION COVER PINK UNION FLAG,2018-08-10,70067,6,22785,6.75
United Kingdom,customer12,BAKING MOULD EASTER EGG MILK CHOC,2018-10-20,70068,12,22933,2.95
United Kingdom,customer12,HANGING CHICK CREAM DECORATION,2018-10-20,70068,1,22291,1.45
United Kingdom,customer12,PARTY INVITES WOODLAND,2018-10-20,70068,1,21058,0.85
United Kingdom,customer12,RED VINTAGE SPOT BEAKER,2018-10-20,70068,6,23287,0.85
United Kingdom,customer12,CHILLI LIGHTS,2018-10-20,70068,1,79321,3.82
United Kingdom,customer12,RED DAISY POCKET BOOK ,2018-10-20,70068,1,20757,0.85
United Kingdom,customer12,PLAYING CARDS KEEP CALM & CARRY ON,2018-10-20,70068,2,23503,1.25
United Kingdom,customer12,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2018-10-20,70068,1,23376,0.39
United Kingdom,customer12,DOORMAT SPOTTY HOME SWEET HOME,2018-10-20,70068,1,21524,7.95
United Kingdom,customer12,PARTY BUNTING,2018-10-20,70068,2,47566,9.32
United Kingdom,customer12,SET OF 3 CAKE TINS PANTRY DESIGN ,2018-10-20,70068,12,22720,4.95
United Kingdom,customer12,GLITTER BUTTERFLY CLIPS,2018-10-20,70068,1,20828,2.55
United Kingdom,customer12,HEART IVORY TRELLIS LARGE,2018-10-20,70068,72,22296,1.65
United Kingdom,customer12,SET OF 6 TEA TIME BAKING CASES,2018-10-20,70068,18,23296,1.04
United Kingdom,customer12,PARTY BUNTING,2018-10-20,70068,1,47566,9.32
United Kingdom,customer12,GARDENERS KNEELING PAD KEEP CALM ,2018-10-20,70068,1,23301,1.65
United Kingdom,customer12,TROPICAL  HONEYCOMB PAPER GARLAND ,2018-10-20,70068,24,21201,5.06
United Kingdom,customer12,SKULLS AND CROSSBONES WRAP,2018-10-20,70068,8,21495,0.42
United Kingdom,customer12,RED RETROSPOT CAKE STAND,2018-10-20,70068,12,21843,10.95
United Kingdom,customer12,FUNKY DIVA PEN,2018-10-20,70068,4,22741,1.66
United Kingdom,customer12,PACK 3 BOXES CHRISTMAS PANNETONE,2018-10-20,70068,4,22812,1.95
United Kingdom,customer12,GREEN VINTAGE SPOT BEAKER,2018-10-20,70068,4,23288,0.85
United Kingdom,customer12,"SMALL POP BOX,FUNKY MONKEY",2018-10-20,70068,1,47310M,1.25
United Kingdom,customer12,WHITE HANGING HEART T-LIGHT HOLDER,2018-10-20,70068,1,85123A,2.55
United Kingdom,customer12,ENAMEL PINK TEA CONTAINER,2018-10-20,70068,2,35809A,4.21
United Kingdom,customer12,BLUE POLKADOT CUP,2018-10-20,70068,10,21240,0.85
United Kingdom,customer12,HANGING HEART JAR T-LIGHT HOLDER,2018-10-20,70068,12,84978,1.25
United Kingdom,customer12,WOODEN HEART CHRISTMAS SCANDINAVIAN,2018-10-20,70068,1,22577,0.85
United Kingdom,customer12,ALARM CLOCK BAKELIKE RED ,2018-10-20,70068,1,22727,3.75
United Kingdom,customer12,PARTY BUNTING,2018-10-20,70068,2,47566,9.32
United Kingdom,customer12,CHILDRENS TOY COOKING UTENSIL SET,2018-10-20,70068,1,23348,4.13
United Kingdom,customer12,HAPPY STENCIL CRAFT,2018-10-20,70068,6,22563,1.25
United Kingdom,customer12,AREA PATROLLED METAL SIGN,2018-10-20,70068,1,82582,4.21
United Kingdom,customer12,SET 12 KIDS COLOUR  CHALK STICKS,2018-10-20,70068,1,21918,0.42
United Kingdom,customer12,RIBBON REEL STRIPES DESIGN ,2018-10-20,70068,1,22082,1.65
United Kingdom,customer4,COOK WITH WINE METAL SIGN ,2018-12-01,70069,12,21166,1.95
United Kingdom,customer4,PAPER BUNTING RETROSPOT,2018-12-01,70069,4,22090,5.91
United Kingdom,customer4,EDWARDIAN PARASOL BLACK,2018-12-01,70069,4,15056BL,5.95
United Kingdom,customer4,VINTAGE KEEPSAKE BOX PARIS DAYS,2018-12-01,70069,2,20902,6.35
United Kingdom,customer4,SPACEBOY CHILDRENS BOWL,2018-12-01,70069,12,23290,1.25
United Kingdom,customer4,POPPY'S PLAYHOUSE KITCHEN,2018-12-01,70069,6,22748,2.1
United Kingdom,customer4,JAZZ HEARTS PURSE NOTEBOOK,2018-12-01,70069,12,20992,0.85
United Kingdom,customer4,TRAVEL SEWING KIT,2018-12-01,70069,12,22652,1.65
United Kingdom,customer4,WOODEN PICTURE FRAME WHITE FINISH,2018-12-01,70069,20,82482,2.1
United Kingdom,customer4,RED SPOT CERAMIC DRAWER KNOB,2018-12-01,70069,1,21671,2.51
United Kingdom,customer4,SET/4 SPRING FLOWER DECORATION,2018-12-01,70069,1,21382,2.95
United Kingdom,customer4,VINTAGE CHRISTMAS BUNTING,2018-12-01,70069,12,23313,4.95
United Kingdom,customer4,HAND WARMER BABUSHKA DESIGN,2018-12-01,70069,10,22834,2.1
United Kingdom,customer4,CARD WEDDING DAY,2018-12-01,70069,2,22715,0.85
United Kingdom,customer4,ENCHANTED BIRD COATHANGER 5 HOOK,2018-12-01,70069,1,84792,4.65
United Kingdom,customer4,ROUND CAKE TIN VINTAGE RED,2018-12-01,70069,2,22840,7.95
United Kingdom,customer4,SMALL POPCORN HOLDER,2018-12-01,70069,1,22197,0.72
United Kingdom,customer4,SET OF 2 TEA TOWELS APPLE AND PEARS,2018-12-01,70069,1,22895,2.95
United Kingdom,customer4,HEART IVORY TRELLIS SMALL,2018-12-01,70069,2,22297,1.25
United Kingdom,customer4,COOK WITH WINE METAL SIGN ,2018-12-01,70069,1,21166,1.95
United Kingdom,customer4,STAR WOODEN CHRISTMAS DECORATION,2018-12-01,70069,144,22573,0.85
United Kingdom,customer4,36 FOIL STAR CAKE CASES ,2018-12-01,70069,1,22955,2.1
United Kingdom,customer4,SET OF 3 BUTTERFLY COOKIE CUTTERS,2018-12-01,70069,1,84380,1.25
United Kingdom,customer4,CAKE STAND VICTORIAN FILIGREE MED,2018-12-01,70069,6,22183,6.75
United Kingdom,customer4,BUNDLE OF 3 RETRO NOTE BOOKS,2018-12-01,70069,6,23191,1.65
United Kingdom,customer4,20 DOLLY PEGS RETROSPOT,2018-12-01,70069,1,22567,1.25
United Kingdom,customer4,10 COLOUR SPACEBOY PEN,2018-12-01,70069,25,22418,0.85
United Kingdom,customer4,PENNY FARTHING BIRTHDAY CARD,2018-12-01,70069,4,22028,0.42
United Kingdom,customer4,VICTORIAN SEWING KIT,2018-12-01,70069,24,85178,2.51
United Kingdom,customer4,POPPY'S PLAYHOUSE LIVINGROOM ,2018-12-01,70069,1,22746,4.21
United Kingdom,customer4,SET/6 RED SPOTTY PAPER PLATES,2018-12-01,70069,1,21094,0.85
United Kingdom,customer4,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2018-12-01,70069,2,85071C,2.55
United Kingdom,customer4,BLUE POLKADOT BOWL,2018-12-01,70069,1,20675,1.25
United Kingdom,customer4,DOORMAT RED RETROSPOT,2018-12-01,70069,1,20685,7.95
United Kingdom,customer4,LANTERN CREAM GAZEBO ,2018-12-01,70069,2,22784,4.95
United Kingdom,customer4,PHOTO CUBE,2018-12-01,70069,1,22174,1.48
United Kingdom,customer4,MINI CAKE STAND WITH HANGING CAKES,2018-12-01,70069,24,37446,1.45
United Kingdom,customer4,LUNCH BAG CARS BLUE,2018-12-01,70069,12,20728,1.65
United Kingdom,customer4,LUNCH BAG WOODLAND,2018-12-01,70069,12,20726,1.65
United Kingdom,customer4,WRAP PAISLEY PARK ,2018-12-01,70069,2,23546,0.42
United Kingdom,customer4,PACK OF 20 NAPKINS PANTRY DESIGN,2018-12-01,70069,12,22907,0.85
United Kingdom,customer4,ANTIQUE SILVER TEA GLASS ETCHED,2018-12-01,70069,2,84946,2.51
United Kingdom,customer4,CHILDS GARDEN FORK PINK,2018-12-01,70069,2,22523,1.66
United Kingdom,customer4,CHRISTMAS HANGING HEART WITH BELL,2018-12-01,70069,2,21811,1.25
United Kingdom,customer4,DOORMAT TOPIARY,2018-12-01,70069,1,48129,7.95
United Kingdom,customer4,SPOTTY BUNTING,2018-12-01,70069,5,23298,4.95
United Kingdom,customer4,12 PENCIL SMALL TUBE WOODLAND,2018-12-01,70069,48,20973,0.65
United Kingdom,customer4,YELLOW COAT RACK PARIS FASHION,2018-12-01,70069,1,22912,4.95
United Kingdom,customer4,WOOD STOCKING CHRISTMAS SCANDISPOT,2018-12-01,70069,1,22581,0.85
United Kingdom,customer4,LUNCH BAG SPACEBOY DESIGN ,2018-12-01,70069,12,22382,1.65
United Kingdom,customer4,MINI WOODEN HAPPY BIRTHDAY GARLAND,2018-12-01,70069,8,21381,1.69
United Kingdom,customer4,VINTAGE EMBOSSED HEART,2018-12-01,70069,1,23061,1.25
United Kingdom,customer4,TREASURE TIN GYMKHANA DESIGN,2018-12-01,70069,1,23241,2.08
United Kingdom,customer4,LONDON BUS COFFEE MUG,2018-12-01,70069,4,22970,2.55
United Kingdom,customer4,RETROSPOT LARGE MILK JUG,2018-12-01,70069,12,21533,4.95
United Kingdom,customer16,SET OF 3 HANGING OWLS OLLIE BEAK,2018-04-27,70070,1,23275,1.25
United Kingdom,customer16,WOOD STAMP SET THANK YOU,2018-04-27,70070,2,22208,3.36
United Kingdom,customer16,MINI LIGHTS WOODLAND MUSHROOMS,2018-04-27,70070,2,23480,3.75
United Kingdom,customer16,MINI JIGSAW SPACEBOY,2018-04-27,70070,10,22544,0.42
United Kingdom,customer16,HOT WATER BOTTLE I AM SO POORLY,2018-04-27,70070,10,22835,4.65
United Kingdom,customer16,JUMBO BAG STRAWBERRY,2018-04-27,70070,10,85099F,1.95
United Kingdom,customer16,FELTCRAFT DOLL EMILY,2018-04-27,70070,2,22274,2.95
United Kingdom,customer16,GREEN ROSE WASHBAG,2018-04-27,70070,4,84912B,3.36
United Kingdom,customer16,JUMBO STORAGE BAG SKULLS,2018-04-27,70070,10,21930,1.95
United Kingdom,customer16,ZINC WILLIE WINKIE  CANDLE STICK,2018-04-27,70070,4,84832,0.85
United Kingdom,customer16,WHITE SKULL HOT WATER BOTTLE ,2018-04-27,70070,2,21479,3.75
United Kingdom,customer16,12 COLOURED PARTY BALLOONS,2018-04-27,70070,1,22436,0.65
United Kingdom,customer16,PINK CREAM FELT CRAFT TRINKET BOX ,2018-04-27,70070,1,20972,1.25
United Kingdom,customer16,LOVEBIRD HANGING DECORATION WHITE ,2018-04-27,70070,1,22219,0.85
United Kingdom,customer16,CARD CAT AND TREE ,2018-04-27,70070,24,22718,0.42
United Kingdom,customer16,PACK OF 20 NAPKINS RED APPLES,2018-04-27,70070,6,22908,1.66
