cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
4,16123,1,201110,2,16.0,170.0,307.78,307.78
7,16124,1,201101,11,11.0,48.0,249.0,249.0
7,16125,1,201100,12,13.0,124.0,289.35,289.35
4,16127,1,201110,2,40.0,323.0,656.2500000000001,656.2500000000001
4,16134,2,201111,1,17.0,179.5,303.945,607.89
7,16135,1,201103,9,21.0,209.0,517.5499999999998,517.5499999999998
6,16136,3,201110,2,12.333333333333334,146.66666666666666,236.46000000000004,709.3800000000001
6,16139,3,201111,1,10.333333333333334,110.0,211.80333333333337,635.4100000000001
4,16140,2,201110,2,17.0,364.0,354.09,708.18
4,16141,1,201109,3,30.0,238.0,620.4,620.4
4,16142,1,201104,8,37.0,422.0,535.3400000000001,535.3400000000001
7,16144,1,201104,8,1.0,16.0,175.2,175.2
6,16146,3,201107,5,9.666666666666666,142.33333333333334,244.71,734.13
4,16147,1,201107,5,22.0,246.0,375.0,375.0
7,16148,1,201102,10,1.0,72.0,76.32000000000001,76.32000000000001
0,16149,2,201112,0,9.0,154.0,140.26000000000002,280.52000000000004
6,16157,3,201111,1,6.0,115.66666666666667,218.89666666666668,656.69
7,16159,1,201103,9,14.0,236.0,348.2000000000001,348.2000000000001
1,16160,2,201110,2,10.0,581.0,512.7200000000001,1025.4400000000003
7,16162,1,201104,8,2.0,4.0,37.4,37.4
7,16163,1,201100,12,5.0,92.0,441.6,441.6
6,16164,3,201111,1,11.333333333333334,144.33333333333334,274.16,822.48
0,16171,1,201110,2,3.0,24.0,73.2,73.2
3,16172,5,201109,3,13.8,157.4,228.042,1140.21
3,16173,6,201111,1,14.0,95.83333333333333,236.38666666666663,1418.3199999999997
1,16174,3,201108,4,7.666666666666667,217.0,336.5166666666667,1009.5500000000001
6,16175,4,201109,3,14.5,133.25,259.3975,1037.59
4,16177,1,201110,2,15.0,95.0,331.95,331.95
0,16178,1,201107,5,8.0,94.0,197.90000000000003,197.90000000000003
0,16179,1,201110,2,11.0,99.0,215.83,215.83
4,16181,1,201109,3,11.0,152.0,305.5400000000001,305.5400000000001
4,16183,1,201110,2,15.0,113.0,338.7100000000001,338.7100000000001
3,16184,6,201110,2,7.5,93.5,193.13166666666666,1158.79
4,16185,2,201111,1,15.5,130.0,264.705,529.41
6,16188,4,201110,2,16.75,195.5,245.46499999999997,981.8599999999999
0,16189,2,201111,1,5.5,67.0,107.74,215.48
0,16190,1,201110,2,6.0,88.0,215.08,215.08
7,16193,1,201104,8,19.0,219.0,314.45,314.45
4,16198,1,201109,3,14.0,128.0,400.68,400.68
2,16200,2,201112,0,89.5,261.5,540.31,1080.62
7,16202,1,201100,12,18.0,191.0,365.27000000000004,365.27000000000004
6,16203,4,201110,2,8.75,65.5,148.225,592.9
2,16204,1,201111,1,57.0,231.0,405.71000000000004,405.71000000000004
6,16205,4,201111,1,24.25,128.25,188.695,754.78
6,16206,4,201110,2,15.75,68.0,134.265,537.06
4,16207,1,201111,1,19.0,140.0,394.38,394.38
4,16208,2,201110,2,33.0,166.5,332.13,664.26
4,16211,1,201109,3,23.0,154.0,547.02,547.02
4,16212,2,201111,1,20.5,122.0,345.16999999999996,690.3399999999999
0,16213,1,201109,3,6.0,48.0,159.0,159.0
1,16214,3,201106,6,14.666666666666666,140.0,354.25,1062.75
0,16215,1,201109,3,14.0,104.0,242.35000000000002,242.35000000000002
5,16216,1,201103,9,37.0,254.0,914.9300000000002,914.9300000000002
7,16217,2,201104,8,6.0,38.5,133.22500000000002,266.45000000000005
6,16221,3,201111,1,32.333333333333336,239.0,288.2866666666667,864.86
2,16222,1,201101,11,137.0,365.0,846.7200000000007,846.7200000000007
1,16224,4,201110,2,24.0,279.0,323.82499999999993,1295.2999999999997
3,16225,5,201110,2,26.8,98.6,219.26400000000004,1096.3200000000002
7,16226,3,201105,7,2.6666666666666665,64.0,85.04,255.12
7,16227,1,201104,8,6.0,90.0,314.22,314.22
1,16229,2,201109,3,23.5,159.0,505.2999999999999,1010.5999999999998
4,16230,2,201106,6,17.5,182.5,271.015,542.03
6,16232,4,201110,2,9.25,137.5,247.72,990.88
6,16233,3,201109,3,7.0,56.666666666666664,158.96,476.88
6,16235,4,201110,2,11.25,82.25,214.32750000000001,857.3100000000001
4,16236,1,201109,3,20.0,184.0,432.19999999999993,432.19999999999993
0,16239,2,201110,2,9.0,110.0,187.29999999999998,374.59999999999997
0,16243,2,201111,1,25.5,55.0,204.54999999999995,409.0999999999999
5,16244,2,201105,7,45.5,427.5,761.3749999999998,1522.7499999999995
1,16245,3,201111,1,29.333333333333332,337.0,453.7366666666667,1361.21
7,16247,1,201106,6,16.0,182.0,114.56,114.56
0,16248,1,201110,2,7.0,78.0,152.94,152.94
7,16250,2,201103,9,12.0,104.0,194.72,389.44
5,16256,1,201103,9,13.0,581.0,752.4300000000002,752.4300000000002
0,16257,1,201106,6,1.0,1.0,21.95,21.95
5,16260,1,201110,2,18.0,311.0,1035.45,1035.45
6,16261,4,201111,1,31.0,76.5,186.70750000000004,746.8300000000002
3,16266,7,201109,3,8.714285714285714,56.857142857142854,123.12714285714286,861.89
4,16268,2,201109,3,22.0,266.0,308.825,617.65
5,16270,1,201100,12,54.0,688.0,1141.2399999999996,1141.2399999999996
1,16271,4,201111,1,33.0,259.25,353.56,1414.24
4,16272,1,201108,4,25.0,224.0,411.7000000000001,411.7000000000001
2,16274,1,201100,12,65.0,153.0,337.74999999999994,337.74999999999994
4,16275,1,201105,7,33.0,336.0,559.8699999999999,559.8699999999999
5,16276,1,201106,6,6.0,420.0,810.6000000000001,810.6000000000001
4,16278,1,201108,4,21.0,109.0,537.8299999999999,537.8299999999999
1,16279,3,201111,1,35.666666666666664,351.3333333333333,503.1933333333333,1509.58
7,16282,1,201101,11,11.0,114.0,168.3,168.3
3,16283,5,201112,0,32.8,244.4,306.742,1533.71
2,16284,2,201111,1,54.5,272.0,411.985,823.97
7,16287,1,201106,6,8.0,298.0,142.5,142.5
4,16292,1,201108,4,16.0,189.0,282.35,282.35
1,16295,4,201111,1,19.75,210.25,332.13749999999993,1328.5499999999997
7,16297,1,201103,9,19.0,182.0,281.5,281.5
6,16298,3,201111,1,9.0,66.0,199.4,598.2
0,16302,1,201108,4,10.0,134.0,212.82,212.82
4,16305,1,201107,5,22.0,256.0,361.2199999999999,361.2199999999999
6,16306,5,201105,7,7.8,94.6,121.474,607.37
4,16309,2,201108,4,21.0,233.5,353.28499999999997,706.5699999999999
4,16311,2,201111,1,18.5,197.0,308.13,616.26
0,16313,2,201112,0,8.0,82.5,137.07500000000002,274.15000000000003
7,16315,1,201101,11,14.0,75.0,226.37,226.37
1,16317,3,201108,4,23.0,296.6666666666667,447.2166666666667,1341.65
4,16318,1,201111,1,19.0,199.0,328.15,328.15
7,16319,1,201105,7,3.0,72.0,404.40000000000003,404.40000000000003
1,16320,2,201106,6,28.0,366.0,519.2300000000001,1038.4600000000003
0,16321,3,201109,3,2.6666666666666665,26.0,76.89999999999999,230.7
0,16322,2,201112,0,18.5,115.5,163.375,326.75
7,16323,1,201105,7,1.0,50.0,207.50000000000003,207.50000000000003
6,16324,3,201108,4,39.333333333333336,94.0,142.8933333333333,428.6799999999999
6,16325,3,201110,2,5.333333333333333,54.666666666666664,168.58,505.74
0,16330,3,201111,1,12.666666666666666,48.666666666666664,82.72,248.16
3,16332,7,201111,1,21.857142857142858,114.42857142857143,227.60000000000005,1593.2000000000003
0,16337,1,201111,1,10.0,87.0,151.05,151.05
0,16338,1,201107,5,11.0,94.0,214.80000000000004,214.80000000000004
7,16339,1,201102,10,20.0,23.0,109.95000000000002,109.95000000000002
2,16340,1,201108,4,153.0,501.0,549.0699999999998,549.0699999999998
6,16342,4,201109,3,3.75,39.25,80.60249999999999,322.40999999999997
0,16343,2,201111,1,23.5,97.5,185.24,370.48
0,16344,1,201107,5,2.0,18.0,101.10000000000001,101.10000000000001
4,16345,1,201110,2,38.0,289.0,575.4100000000001,575.4100000000001
1,16347,2,201111,1,46.0,176.5,443.82500000000005,887.6500000000001
3,16348,7,201111,1,33.42857142857143,116.14285714285714,209.5871428571429,1467.1100000000004
7,16349,1,201102,10,9.0,9.0,53.5,53.5
1,16350,4,201111,1,14.25,136.25,279.11749999999995,1116.4699999999998
7,16351,1,201101,11,8.0,90.0,153.9,153.9
0,16352,2,201111,1,14.0,150.0,247.22000000000003,494.44000000000005
0,16354,2,201110,2,19.5,75.0,197.89999999999998,395.79999999999995
7,16356,3,201105,7,10.333333333333334,31.0,70.59,211.77
6,16357,3,201111,1,11.333333333333334,82.0,219.62666666666664,658.8799999999999
3,16359,9,201112,0,7.111111111111111,131.22222222222223,166.7688888888889,1500.92
6,16361,4,201111,1,26.5,105.25,224.16500000000002,896.6600000000001
6,16362,4,201111,1,19.25,84.75,178.06749999999997,712.2699999999999
0,16363,1,201110,2,5.0,52.0,109.36000000000001,109.36000000000001
4,16364,2,201111,1,26.5,140.0,353.52,707.04
3,16365,9,201111,1,5.666666666666667,56.0,171.1577777777778,1540.42
4,16366,1,201111,1,18.0,256.0,327.3,327.3
2,16367,2,201111,1,65.0,323.5,402.2449999999999,804.4899999999998
4,16368,2,201112,0,38.0,130.0,248.71499999999997,497.42999999999995
1,16369,3,201111,1,38.666666666666664,343.6666666666667,517.1933333333333,1551.58
1,16370,4,201109,3,57.0,161.75,330.1399999999999,1320.5599999999995
2,16372,2,201111,1,48.5,83.0,183.96499999999995,367.9299999999999
2,16374,2,201110,2,55.0,119.5,232.53999999999994,465.07999999999987
2,16376,2,201112,0,62.0,346.5,491.03000000000026,982.0600000000005
4,16377,1,201103,9,5.0,1500.0,676.2,676.2
7,16378,3,201104,8,7.666666666666667,89.0,120.9833333333333,362.94999999999993
2,16383,2,201109,3,51.0,237.5,334.18000000000006,668.3600000000001
4,16384,2,201109,3,16.5,130.0,292.25,584.5
6,16385,3,201110,2,19.666666666666668,87.0,185.2966666666667,555.8900000000001
2,16386,2,201111,1,44.0,112.0,158.6,317.2
7,16387,1,201101,11,4.0,44.0,94.36,94.36
1,16389,4,201110,2,8.5,310.5,345.51750000000004,1382.0700000000002
7,16392,1,201103,9,45.0,203.0,221.19000000000005,221.19000000000005
3,16394,5,201110,2,16.4,518.4,306.028,1530.14
3,16395,5,201110,2,42.0,295.2,297.38,1486.9
4,16399,2,201111,1,36.0,123.0,203.385,406.77
4,16400,1,201109,3,29.0,172.0,303.93,303.93
7,16402,2,201103,9,30.0,74.5,149.79999999999995,299.5999999999999
7,16403,1,201101,11,10.0,114.0,177.5,177.5
4,16404,1,201109,3,23.0,157.0,443.0500000000001,443.0500000000001
7,16405,2,201102,10,2.5,93.5,83.625,167.25
2,16406,1,201111,1,62.0,122.0,163.07,163.07
0,16411,2,201111,1,22.5,66.0,107.325,214.65
0,16412,1,201110,2,35.0,73.0,151.83,151.83
4,16413,1,201110,2,31.0,148.0,262.20000000000005,262.20000000000005
0,16414,2,201111,1,3.5,13.5,63.125,126.25
2,16415,1,201110,2,54.0,187.0,210.34999999999985,210.34999999999985
1,16416,3,201111,1,23.333333333333332,218.66666666666666,343.7999999999999,1031.3999999999996
6,16418,3,201110,2,34.0,96.0,225.09,675.27
3,16419,6,201108,4,8.5,72.66666666666667,162.03833333333336,972.2300000000001
4,16423,1,201111,1,18.0,230.0,346.12,346.12
7,16424,1,201106,6,5.0,88.0,133.56,133.56
7,16425,1,201102,10,21.0,199.0,302.69999999999993,302.69999999999993
7,16427,2,201103,9,4.5,78.0,120.53,241.06
0,16429,1,201108,4,2.0,9.0,284.55,284.55
0,16430,1,201110,2,6.0,103.0,300.85,300.85
6,16431,3,201105,7,27.666666666666668,151.0,214.26999999999998,642.81
0,16432,1,201110,2,8.0,276.0,287.4,287.4
0,16433,1,201111,1,17.0,106.0,184.26000000000002,184.26000000000002
3,16434,7,201111,1,15.571428571428571,109.57142857142857,217.46428571428572,1522.25
6,16438,5,201112,0,26.4,92.6,159.67000000000002,798.35
0,16441,2,201110,2,12.0,86.5,190.6,381.2
2,16442,3,201112,0,58.0,148.66666666666666,205.59666666666666,616.79
6,16444,4,201110,2,21.0,101.75,163.66750000000002,654.6700000000001
2,16445,1,201111,1,63.0,111.0,230.51000000000002,230.51000000000002
7,16446,1,201105,7,2.0,2.0,2.9,2.9
4,16447,1,201107,5,36.0,223.0,259.0099999999998,259.0099999999998
7,16448,1,201105,7,20.0,78.0,188.89,188.89
4,16449,2,201105,7,19.5,182.5,343.895,687.79
4,16450,1,201107,5,11.0,200.0,311.92,311.92
0,16451,1,201109,3,14.0,120.0,266.97,266.97
0,16454,1,201110,2,1.0,2.0,5.9,5.9
7,16457,1,201105,7,9.0,140.0,208.36,208.36
2,16460,3,201111,1,45.0,293.0,271.5733333333333,814.7199999999999
7,16461,1,201106,6,33.0,49.0,151.42,151.42
0,16462,2,201109,3,1.0,6.0,51.0,102.0
1,16463,4,201111,1,20.25,286.75,350.6,1402.4
2,16464,3,201111,1,78.66666666666667,321.0,438.22666666666663,1314.6799999999998
3,16466,7,201111,1,21.142857142857142,112.71428571428571,229.06571428571428,1603.46
0,16468,1,201109,3,2.0,31.0,74.9,74.9
6,16469,4,201111,1,45.5,68.25,162.60750000000002,650.4300000000001
6,16470,4,201110,2,42.5,132.75,190.59750000000003,762.3900000000001
7,16471,1,201103,9,13.0,141.0,223.95,223.95
0,16473,3,201106,6,6.0,65.33333333333333,105.37,316.11
6,16475,4,201109,3,7.0,79.75,136.075,544.3
0,16478,3,201111,1,5.666666666666667,74.66666666666667,110.33333333333336,331.00000000000006
0,16479,2,201111,1,17.5,51.0,150.41500000000002,300.83000000000004
5,16480,1,201109,3,53.0,455.0,769.2899999999995,769.2899999999995
0,16482,1,201111,1,18.0,346.0,220.61999999999998,220.61999999999998
7,16483,1,201105,7,19.0,44.0,139.35000000000002,139.35000000000002
7,16484,2,201106,6,12.0,97.0,189.7,379.4
4,16485,1,201109,3,42.0,235.0,363.65,363.65
6,16488,3,201111,1,9.666666666666666,242.66666666666666,166.26666666666668,498.8
5,16491,1,201110,2,39.0,478.0,731.5,731.5
1,16493,4,201109,3,14.0,291.0,337.90749999999997,1351.6299999999999
5,16494,1,201102,10,50.0,675.0,826.5299999999999,826.5299999999999
6,16495,3,201112,0,32.333333333333336,112.33333333333333,228.13666666666663,684.4099999999999
1,16496,3,201112,0,31.0,363.6666666666667,520.7399999999999,1562.2199999999998
0,16498,2,201107,5,7.5,22.5,50.48500000000001,100.97000000000001
7,16499,2,201100,12,9.0,62.5,169.975,339.95
6,16500,6,201112,0,1.8333333333333333,20.5,66.81,400.86
1,16503,4,201108,4,21.0,142.25,357.98249999999996,1431.9299999999998
2,16504,1,201111,1,86.0,524.0,484.37999999999977,484.37999999999977
4,16505,1,201111,1,4.0,576.0,777.6,777.6
0,16506,2,201111,1,1.5,21.0,45.150000000000006,90.30000000000001
7,16509,1,201102,10,13.0,64.0,363.7,363.7
7,16510,1,201100,12,13.0,92.0,248.10000000000002,248.10000000000002
2,16511,3,201111,1,56.0,137.66666666666666,316.08666666666664,948.26
6,16513,4,201112,0,8.75,101.75,218.64750000000004,874.5900000000001
0,16516,1,201111,1,6.0,58.0,101.7,101.7
7,16517,1,201103,9,17.0,96.0,162.70000000000005,162.70000000000005
4,16518,2,201110,2,20.0,163.5,242.16000000000003,484.32000000000005
0,16519,2,201111,1,6.0,26.5,106.49000000000001,212.98000000000002
2,16520,3,201106,6,51.666666666666664,185.66666666666666,345.5399999999999,1036.6199999999997
7,16526,1,201106,6,15.0,106.0,290.35999999999996,290.35999999999996
0,16527,1,201109,3,14.0,106.0,228.06000000000003,228.06000000000003
0,16528,1,201112,0,17.0,171.0,244.41,244.41
4,16529,1,201106,6,30.0,198.0,455.25,455.25
3,16531,7,201111,1,11.0,130.71428571428572,177.79857142857142,1244.59
2,16533,3,201111,1,58.666666666666664,203.33333333333334,364.3533333333333,1093.06
4,16535,1,201112,0,31.0,356.0,593.75,593.75
2,16536,1,201108,4,55.0,251.0,548.97,548.97
1,16539,4,201112,0,11.25,119.25,347.2025,1388.81
0,16542,1,201110,2,5.0,46.0,119.62,119.62
7,16545,1,201106,6,3.0,78.0,339.3,339.3
7,16546,2,201102,10,12.5,274.5,393.57500000000005,787.1500000000001
6,16551,3,201109,3,10.666666666666666,323.3333333333333,307.3733333333334,922.1200000000001
7,16552,2,201104,8,8.5,109.5,189.865,379.73
6,16554,3,201110,2,15.666666666666666,117.0,246.75000000000003,740.2500000000001
0,16555,2,201111,1,8.5,87.5,142.945,285.89
0,16557,2,201111,1,5.5,55.5,140.925,281.85
4,16560,2,201111,1,28.0,249.0,408.25499999999994,816.5099999999999
4,16561,2,201112,0,15.5,122.0,255.56,511.12
5,16563,1,201110,2,19.0,486.0,1077.74,1077.74
7,16565,1,201100,12,3.0,46.0,173.7,173.7
6,16566,5,201111,1,3.6,72.4,122.93199999999999,614.66
4,16567,2,201105,7,17.5,498.0,432.79999999999995,865.5999999999999
0,16569,1,201112,0,5.0,93.0,124.2,124.2
1,16571,3,201111,1,27.666666666666668,399.6666666666667,448.45,1345.35
1,16572,3,201108,4,19.0,177.33333333333334,336.5333333333333,1009.5999999999999
4,16573,2,201109,3,21.0,180.0,331.80499999999995,663.6099999999999
4,16574,1,201109,3,28.0,416.0,451.43999999999977,451.43999999999977
0,16581,1,201106,6,7.0,122.0,70.44,70.44
4,16582,1,201108,4,6.0,164.0,313.61999999999995,313.61999999999995
7,16583,1,201100,12,14.0,111.0,233.45000000000002,233.45000000000002
1,16584,2,201109,3,14.0,323.0,468.0400000000001,936.0800000000002
7,16586,1,201104,8,8.0,95.0,463.95,463.95
7,16587,1,201104,8,13.0,71.0,225.14999999999995,225.14999999999995
6,16589,3,201109,3,11.0,122.66666666666667,153.07999999999998,459.23999999999995
0,16591,1,201110,2,10.0,41.0,213.5,213.5
0,16593,3,201110,2,9.0,38.666666666666664,110.00999999999999,330.03
2,16594,1,201109,3,53.0,64.0,181.08999999999997,181.08999999999997
2,16595,1,201110,2,85.0,335.0,360.1600000000003,360.1600000000003
0,16596,2,201111,1,6.0,48.5,125.075,250.15
0,16597,1,201112,0,7.0,184.0,90.04000000000002,90.04000000000002
7,16598,1,201102,10,10.0,73.0,145.05,145.05
3,16600,6,201112,0,10.333333333333334,190.83333333333334,135.58666666666667,813.52
0,16601,1,201110,2,30.0,131.0,243.62999999999997,243.62999999999997
4,16602,1,201111,1,28.0,324.0,513.0799999999999,513.0799999999999
4,16603,2,201109,3,17.0,240.0,241.235,482.47
7,16610,1,201105,7,6.0,66.0,75.66,75.66
7,16611,1,201106,6,10.0,47.0,129.49,129.49
1,16612,4,201111,1,16.5,126.5,296.915,1187.66
4,16613,1,201109,3,30.0,293.0,618.59,618.59
4,16614,1,201106,6,26.0,223.0,506.18999999999994,506.18999999999994
4,16616,2,201111,1,16.5,185.0,250.21000000000004,500.4200000000001
7,16617,1,201104,8,5.0,91.0,151.85000000000002,151.85000000000002
7,16619,1,201103,9,14.0,133.0,226.21,226.21
0,16620,2,201112,0,4.5,44.0,89.48,178.96
6,16621,4,201110,2,7.25,75.5,203.37,813.48
7,16623,1,201104,8,5.0,39.0,129.45,129.45
4,16624,2,201109,3,24.0,244.0,405.28499999999997,810.5699999999999
7,16625,1,201103,9,23.0,164.0,333.08000000000004,333.08000000000004
4,16627,1,201109,3,20.0,162.0,322.8,322.8
4,16629,2,201109,3,32.0,246.5,208.86499999999995,417.7299999999999
7,16634,2,201105,7,4.5,41.0,108.95,217.9
1,16637,4,201111,1,16.5,222.75,281.1475,1124.59
1,16639,3,201111,1,16.333333333333332,168.0,390.07,1170.21
0,16641,1,201108,4,12.0,256.0,231.10000000000002,231.10000000000002
4,16642,2,201112,0,17.0,239.5,344.165,688.33
4,16643,1,201104,8,27.0,269.0,487.51,487.51
4,16644,2,201106,6,31.0,413.0,416.8899999999999,833.7799999999997
0,16647,2,201106,6,7.0,73.0,107.03,214.06
4,16648,1,201110,2,19.0,281.0,290.65999999999997,290.65999999999997
4,16650,1,201109,3,24.0,372.0,518.4200000000001,518.4200000000001
1,16653,2,201111,1,34.0,365.0,598.9050000000002,1197.8100000000004
6,16654,4,201107,5,7.25,70.5,150.3175,601.27
2,16657,4,201111,1,52.0,307.25,233.40500000000003,933.6200000000001
7,16658,1,201100,12,8.0,40.0,123.24,123.24
0,16659,1,201106,6,2.0,72.0,39.12,39.12
6,16660,3,201111,1,5.0,150.33333333333334,270.15000000000003,810.45
7,16665,1,201100,12,9.0,59.0,135.4,135.4
0,16666,1,201111,1,32.0,233.0,118.98,118.98
4,16667,2,201110,2,26.5,118.5,285.065,570.13
6,16668,6,201111,1,3.3333333333333335,53.0,51.12,306.71999999999997
5,16669,2,201111,1,79.0,439.0,685.2349999999998,1370.4699999999996
2,16674,2,201110,2,49.0,94.0,159.805,319.61
1,16676,4,201111,1,22.0,158.5,393.78,1575.12
7,16679,1,201100,12,3.0,29.0,129.75,129.75
0,16680,1,201110,2,10.0,94.0,183.70000000000002,183.70000000000002
3,16682,5,201112,0,6.0,208.0,205.59999999999997,1027.9999999999998
0,16685,2,201110,2,31.0,198.0,162.12,324.24
1,16688,4,201112,0,15.5,201.0,315.21500000000003,1260.8600000000001
0,16689,2,201109,3,5.5,156.0,177.55,355.1
0,16690,2,201109,3,5.5,68.5,104.315,208.63
1,16692,2,201103,9,1.0,75.5,563.0,1126.0
4,16693,2,201110,2,30.0,102.0,241.005,482.01
6,16696,4,201107,5,2.5,36.5,164.47500000000002,657.9000000000001
7,16697,1,201104,8,21.0,27.0,112.75000000000001,112.75000000000001
6,16706,3,201111,1,41.0,83.0,177.1166666666667,531.3500000000001
4,16708,1,201110,2,27.0,285.0,656.6300000000001,656.6300000000001
7,16714,2,201101,11,45.5,303.5,448.2650000000001,896.5300000000002
4,16715,1,201109,3,19.0,642.0,301.71999999999997,301.71999999999997
7,16716,2,201103,9,1.0,60.0,450.6,901.2
5,16718,1,201100,12,45.0,413.0,623.7500000000002,623.7500000000002
0,16720,1,201111,1,27.0,182.0,155.23999999999998,155.23999999999998
7,16721,1,201103,9,37.0,172.0,292.46999999999997,292.46999999999997
4,16723,2,201109,3,21.5,199.5,294.575,589.15
6,16725,6,201102,10,24.833333333333332,48.666666666666664,128.93666666666667,773.62
3,16726,5,201111,1,37.0,195.4,276.404,1382.02
7,16727,1,201100,12,46.0,177.0,272.81999999999994,272.81999999999994
2,16728,4,201110,2,67.25,169.25,263.6675,1054.67
6,16730,3,201110,2,26.666666666666668,299.3333333333333,234.26333333333332,702.79
4,16732,1,201111,1,28.0,317.0,603.7499999999998,603.7499999999998
6,16734,3,201110,2,17.666666666666668,115.33333333333333,216.83666666666667,650.51
4,16737,1,201110,2,1.0,288.0,417.59999999999997,417.59999999999997
7,16738,1,201102,10,1.0,3.0,3.75,3.75
7,16739,1,201106,6,13.0,172.0,323.00000000000006,323.00000000000006
3,16744,7,201111,1,34.57142857142857,115.0,186.39428571428576,1304.7600000000002
4,16747,2,201111,1,21.0,291.5,418.03,836.06
